DATE	SOURCE	MESSAGE
2022-09-05 09:50:56.594988	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:51:06.803704	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:51:17.102276	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:51:27.404464	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:51:37.621481	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:51:47.897138	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:51:58.090332	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:52:08.337389	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:52:18.690147	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:54:41.796543	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:54:52.023561	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:57:15.371901	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:57:25.630427	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:57:36.308124	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 09:59:59.214273	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:00:09.607119	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:00:19.802443	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:00:30.016100	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:00:40.260754	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:00:50.570464	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:01:00.827189	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:01:11.130892	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:01:21.352715	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:01:31.543271	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:01:41.824471	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:01:52.086378	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:02:02.325594	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:02:12.679384	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:02:23.030978	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:02:33.345691	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:02:43.598698	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:05:06.446694	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:07:29.762838	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:07:39.994944	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:07:50.269338	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:08:00.530659	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:08:10.721117	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:08:20.955059	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:08:31.223714	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:08:41.549643	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:08:51.809983	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:11:15.081521	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:11:25.453568	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:13:48.684151	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:13:58.980036	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:14:09.240594	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:14:19.482523	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:14:29.712960	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:14:39.936121	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:14:50.153997	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:15:00.394287	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:15:10.657369	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:15:20.928658	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:17:44.230516	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:17:54.490534	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:18:04.753344	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:18:14.961640	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:18:25.216739	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:18:35.493590	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:18:45.689383	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:18:55.938411	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:19:06.198841	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:19:16.406298	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:21:39.664574	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:21:49.879299	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:22:00.100928	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:24:23.499056	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:26:46.895556	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:26:57.170303	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:27:07.400664	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:27:17.598843	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:27:27.869283	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:27:38.101991	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:27:48.354904	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:27:58.573852	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:28:08.821220	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:28:19.032622	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:30:42.398990	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:33:05.762342	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:35:29.170728	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:35:39.369645	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:35:49.608961	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:35:59.831912	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:36:10.050491	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:36:20.340569	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:36:30.550717	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:36:40.813389	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:36:51.012399	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:37:01.217580	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:37:11.472493	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:37:21.706513	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:37:31.892971	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:37:42.130342	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:37:52.372302	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:38:02.629060	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:38:12.831920	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:38:23.187230	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:38:33.380278	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:38:43.616765	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:38:53.982986	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:39:04.187555	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:39:14.393402	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:39:24.644080	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:39:34.860691	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:39:45.079908	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:39:55.264050	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:40:05.547903	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:40:15.729804	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:40:26.340628	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:40:36.632191	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:40:46.862180	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:40:57.082153	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:41:07.502472	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:41:17.903965	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:41:28.216760	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:41:38.510018	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:41:48.842630	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:41:59.330041	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:42:09.645060	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:42:20.126272	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:42:30.457459	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:42:40.776414	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:42:51.108038	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:43:01.421588	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:43:11.742931	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:43:21.997545	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:43:32.328786	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:43:42.587744	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:43:52.779242	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:44:02.925634	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:44:13.166712	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:44:24.388537	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:44:34.642044	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:44:44.886006	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:44:55.059486	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:45:05.247235	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:45:15.498646	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:45:25.803328	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:45:36.041968	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:47:56.672381	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:50:20.043099	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:50:30.286765	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:50:40.483898	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:50:50.684961	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:51:00.917413	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:51:11.092405	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:51:21.361809	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:53:44.788157	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:53:55.115587	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:54:05.399468	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:54:15.594526	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:54:25.846147	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:54:36.038780	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:54:46.261787	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:57:09.635948	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:57:19.873300	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:57:30.105493	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:57:40.492510	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 10:57:50.736108	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:00:13.985394	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:00:24.240195	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:00:34.645963	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:00:44.898889	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:00:55.090000	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:01:05.309000	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:01:15.612762	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:01:25.868739	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:01:36.112241	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:01:46.380756	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:01:56.600853	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:02:06.867262	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:02:17.063790	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:02:27.387363	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:02:37.615240	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:02:47.845812	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:02:58.072194	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:03:08.322979	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:03:18.554295	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:03:29.008232	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:03:39.207864	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:03:49.458775	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:03:59.669024	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:04:09.905249	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:06:32.840258	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:08:56.216441	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:09:06.553560	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:09:16.795039	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:09:27.116881	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:11:50.227560	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:12:00.526925	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:12:10.740535	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:12:20.951283	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:12:31.207767	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:12:41.490218	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:12:51.710960	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:13:02.664473	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:13:12.865560	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:13:23.061373	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:13:33.301455	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:13:43.513326	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:13:53.710130	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:14:03.942098	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:14:14.184680	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:14:24.418949	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:14:34.624008	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:14:44.842010	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:14:54.994294	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:15:05.298338	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:15:15.560294	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:15:25.793378	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:15:36.035536	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:15:46.302104	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:15:56.569646	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:16:06.868111	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:16:17.162655	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:16:27.404075	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:16:37.626515	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:16:48.065678	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:16:58.298184	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:17:08.589296	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:17:18.816863	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:17:29.106394	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:17:39.291029	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:17:49.550966	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:17:59.763297	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:18:10.042017	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:18:20.639174	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:18:30.897197	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:18:41.157325	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:18:51.480547	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:19:01.737416	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:19:11.989530	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:19:22.347950	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:19:32.588430	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:19:42.793662	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:19:53.058662	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:20:03.263761	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:20:13.480057	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:20:23.668118	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:20:33.902189	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:20:44.151366	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:20:54.363017	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:21:04.753293	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:21:14.988753	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:21:25.219732	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:21:35.572391	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:21:45.811958	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:21:56.027267	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:22:06.304245	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:22:16.739828	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:24:38.242161	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:24:48.501728	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:24:58.711292	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:25:08.931062	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:25:19.275821	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:25:29.492052	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:25:39.690003	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:25:49.933126	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:26:00.160872	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:26:10.446743	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:26:20.651117	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:26:30.909064	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:26:41.106629	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:29:04.500489	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:29:14.810692	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:31:38.149358	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:31:48.451288	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:34:11.718591	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:36:35.050270	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:36:45.368467	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:36:55.514397	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:39:18.939920	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:39:29.277387	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:39:39.445848	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:39:49.666738	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:39:59.873289	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:40:10.138104	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:40:20.411274	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:42:43.710161	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:42:54.027695	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:43:04.260274	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:43:14.489032	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:45:37.761278	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:45:48.192424	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:45:58.419518	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:46:08.669387	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:46:18.927579	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:46:29.161808	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:46:39.313959	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:46:49.569495	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:46:59.908473	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:47:10.222878	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:47:20.435116	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:47:30.669817	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:47:40.872637	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:47:51.137898	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:48:01.380729	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:48:11.690926	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:48:21.988159	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:48:32.195382	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:50:55.167562	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:51:05.480030	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:51:15.706867	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:51:25.937192	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:51:36.176151	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:51:46.446885	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:51:56.678160	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:52:06.907370	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:52:17.169554	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:52:27.423263	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:52:37.710966	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:52:47.981049	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:52:58.169980	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:53:08.435432	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:55:31.644407	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:55:41.874136	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:55:52.229759	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:56:02.484018	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:56:12.712674	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:56:22.966948	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:56:33.309003	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:56:43.588696	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:56:53.814045	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:57:04.038978	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:57:14.222314	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:57:24.456795	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:57:34.729007	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:57:45.009488	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:57:55.182560	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:58:05.482890	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 11:58:15.667029	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-05 12:00:38.920697	Wall Street Journal Business	'NoneType' object is not subscriptable
